1,0000 0000 0000 0000 0000 001E,-68.00,5.516,-0.875,1439303094211651
3,0000 0000 0000 0000 0000 001E,-62.50,0.712,31.6875,1439303094319380
3,0000 0000 0000 0000 0000 001E,-60.00,4.332,-52.4375,1439303094366576
1,0000 0000 0000 0000 0000 001E,-65.50,6.062,-15.8125,1439303094504766
1,0000 0000 0000 0000 0000 001E,-62.50,0.049,83,1439303094559324
3,0000 0000 0000 0000 0000 001E,-62.00,4.719,52.4375,1439303094711713
3,0000 0000 0000 0000 0000 001E,-62.50,1.123,41.5,1439303094768711
1,0000 0000 0000 0000 0000 001E,-65.00,3.712,23.1875,1439303094940036
2,0000 0000 0000 0000 0000 001E,-72.50,5.713,1.4375,1439303095114251
3,0000 0000 0000 0000 0000 001E,-61.00,1.393,-10.9375,1439303095138256
3,0000 0000 0000 0000 0000 001E,-61.50,0.675,20.75,1439303095214474
1,0000 0000 0000 0000 0000 001E,-66.00,5.940,0,1439303095402867
1,0000 0000 0000 0000 0000 001E,-65.00,2.626,7.3125,1439303095427317
3,0000 0000 0000 0000 0000 001E,-59.50,4.547,-10.9375,1439303095577041
3,0000 0000 0000 0000 0000 001E,-61.00,4.596,-50,1439303095667610
1,0000 0000 0000 0000 0000 001E,-65.00,0.675,130.5625,1439303095821406
1,0000 0000 0000 0000 0000 001E,-63.50,0.890,-57.3125,1439303095853100
